"","spp","lat","lon","species_original"
"7387","Qualea parviflora",-6.639167,-44.15,"Qualea parviflora"
"7388","Miconia albicans",2.67,-76.57,"Miconia albicans"
"7389","Miconia albicans",-9.18,-48.96,"Miconia albicans"
"7390","Qualea multiflora",-17.900278,-51.711944,"Qualea multiflora"
"7391","Qualea grandiflora",-20.083333,-56.833333,"Qualea grandiflora"
"7392","Vochysia tucanorum",-13.2619444,-41.9247223,"Vochysia tucanorum"
"7393","Qualea multiflora",-16,-49,"Qualea multiflora"
"7394","Miconia albicans",17.50918,-91.98355,"Miconia albicans"
"7395","Salvertia convallariodora",-18.416667,-45.066667,"Salvertia convallariodora"
"7396","Vochysia elliptica",-15.383333,-42.758889,"Vochysia elliptica"
"7397","Miconia albicans",-12.483333,-38.3,"Miconia albicans"
"7398","Psittacanthus robustus",-13.595556,-41.819722,"Psittacanthus robustus"
"7399","Qualea parviflora",-3.379901,-44.321061,"Qualea parviflora"
"7400","Vochysia tucanorum",-18.35,-59.63333,"Vochysia tucanorum"
"7401","Miconia albicans",-9.23,-35.531767,"Miconia albicans"
"7402","Miconia albicans",-10.206667,-48.32,"Miconia albicans"
"7403","Miconia albicans",-13.483333,-39.033333,"Miconia albicans"
"7404","Qualea grandiflora",-19.247778,-52.781111,"Qualea grandiflora"
"7405","Salvertia convallariodora",-19.85,-47.433333,"Salvertia convallariodora"
"7406","Qualea multiflora",-16.844444,-49.259167,"Qualea multiflora"
"7407","Miconia albicans",-7.824167,-34.947778,"Miconia albicans"
"7408","Miconia albicans",-13.383333,-41.766667,"Miconia albicans"
"7409","Psittacanthus robustus",-8.633333,-46.716667,"Psittacanthus robustus"
"7410","Vochysia elliptica",-19.9208,-43.9378,"Vochysia elliptica"
"7411","Miconia albicans",-12.436327,-41.491858,"Miconia albicans"
"7412","Miconia albicans",-9.740247,-36.231625,"Miconia albicans"
"7413","Vochysia elliptica",-16.816667,-42.933333,"Vochysia elliptica"
"7414","Vochysia elliptica",-18.990556,-48.303611,"Vochysia elliptica"
"7415","Vochysia elliptica",-13.317,-41.833,"Vochysia elliptica"
"7416","Vochysia elliptica",-18.089722,-45.779167,"Vochysia elliptica"
"7417","Miconia albicans",4.45,-64.11666,"Miconia albicans"
"7418","Qualea parviflora",-19.739722,-55.151944,"Qualea parviflora"
"7419","Qualea grandiflora",-19.074258,-44.155628,"Qualea grandiflora"
"7420","Miconia albicans",-10.359167,-40.217222,"Miconia albicans"
"7421","Qualea grandiflora",-16.833333,-46.433333,"Qualea grandiflora"
"7422","Campomanesia adamantium",-10.8339,-52.8731,"Campomanesia adamantium"
"7423","Vochysia elliptica",-19.456306,-43.879556,"Vochysia elliptica"
"7424","Miconia albicans",-9.984031,-36.313364,"Miconia albicans"
"7425","Salvertia convallariodora",-11.1067,-42.7206,"Salvertia convallariodora"
"7426","Miconia albicans",-9.769575,-35.860858,"Miconia albicans"
"7427","Miconia albicans",9.6091667,-69.3011111,"Miconia albicans"
"7428","Qualea cordata",-12.45,-41.416667,"Qualea cordata"
"7429","Salvertia convallariodora",-19.949361,-47.393528,"Salvertia convallariodora"
"7430","Miconia albicans",-22.3722,-46.9422,"Miconia albicans"
"7431","Miconia albicans",-24.11306,-49.46333,"Miconia albicans"
"7432","Miconia albicans",-10.583333,-46.65,"Miconia albicans"
"7433","Qualea parviflora",-20.3672,-51.4189,"Qualea parviflora"
"7434","Miconia albicans",-13,-45.75,"Miconia albicans"
"7435","Miconia albicans",-19.923611,-40.621667,"Miconia albicans"
"7436","Salvertia convallariodora",-8.2333333,-45.8166667,"Salvertia convallariodora"
"7437","Miconia albicans",-8.82,-35.28,"Miconia albicans"
"7438","Miconia albicans",-10.415,-48.310278,"Miconia albicans"
"7439","Miconia albicans",-14.133333,-38.983333,"Miconia albicans"
"7440","Miconia albicans",1.65,-58.63333,"Miconia albicans"
"7441","Miconia albicans",-10.583056,-46.495,"Miconia albicans"
"7442","Miconia albicans",5.31,-61.05,"Miconia albicans"
"7443","Qualea parviflora",-22.6192,-57.6181,"Qualea parviflora"
"7444","Miconia albicans",-13.237028,-39.584298,"Miconia albicans"
"7445","Qualea multiflora",-15.918888,-47.327777,"Qualea multiflora"
"7446","Qualea grandiflora",-16.269917,-44.405528,"Qualea grandiflora"
"7447","Qualea parviflora",-3.0166667,-40.9166667,"Qualea parviflora"
"7448","Qualea parviflora",-19.739722,-55.151944,"Qualea parviflora"
"7449","Qualea parviflora",-15.8125,-48.763333,"Qualea parviflora"
"7450","Miconia albicans",-8.054167,-34.881111,"Miconia albicans"
"7451","Miconia albicans",-12.778333,-38.919444,"Miconia albicans"
"7452","Qualea cordata",-12.533333,-41.366667,"Qualea cordata"
"7453","Salvertia convallariodora",-8.436806,-61.654056,"Salvertia convallariodora"
"7454","Miconia albicans",-14.852222,-39.027222,"Miconia albicans"
"7455","Miconia albicans",-13.483333,-39.033333,"Miconia albicans"
"7456","Vochysia elliptica",-19.577972,-43.9305,"Vochysia elliptica"
"7457","Qualea parviflora",-17.745833,-57.695,"Qualea parviflora"
"7458","Qualea grandiflora",-16.68,-43.749444,"Qualea grandiflora"
"7459","Vochysia elliptica",-17.707222,-44.191944,"Vochysia elliptica"
"7460","Miconia albicans",-19.767,-42.6,"Miconia albicans"
"7461","Miconia ferruginata",-17.472778,-43.081389,"Miconia ferruginata"
"7462","Miconia albicans",-12.887222,-39.831389,"Miconia albicans"
"7463","Qualea multiflora",-15.385278,-48.966111,"Qualea multiflora"
"7464","Qualea multiflora",-13.08333,-67.25,"Qualea multiflora"
"7465","Miconia albicans",-13.39,-39.315833,"Miconia albicans"
"7466","Qualea grandiflora",-16.083333,-46.433333,"Qualea grandiflora"
"7467","Qualea parviflora",-15.883333,-52.25,"Qualea parviflora"
"7468","Miconia albicans",-12.426944,-41.478333,"Miconia albicans"
"7469","Miconia albicans",-8.526111,-35.018611,"Miconia albicans"
"7470","Qualea cordata",-13,-41.366667,"Qualea cordata"
"7471","Miconia albicans",-9.709714,-35.896731,"Miconia albicans"
"7472","Qualea multiflora",-15.916667,-50.15,"Qualea multiflora"
"7473","Qualea grandiflora",-11.883333,-45.6,"Qualea grandiflora"
"7474","Salvertia convallariodora",-4.815,-43.425,"Salvertia convallariodora"
"7475","Qualea grandiflora",-20.838417,-51.913,"Qualea grandiflora"
"7476","Miconia albicans",-14.8,-39.15,"Miconia albicans"
"7477","Miconia albicans",-12.133333,-38.433333,"Miconia albicans"
"7478","Vochysia elliptica",-19.266667,-43.6,"Vochysia elliptica"
"7479","Salvertia convallariodora",-19.454361,-43.969944,"Salvertia convallariodora"
"7480","Miconia albicans",7.533,-63.05,"Miconia albicans"
"7481","Qualea multiflora",-17.8,-48.75,"Qualea multiflora"
"7482","Qualea parviflora",-16.75,-47.666667,"Qualea parviflora"
"7483","Miconia albicans",-8.433889,-36.961111,"Miconia albicans"
"7484","Miconia albicans",-20.058611,-40.470639,"Miconia albicans"
"7485","Miconia ferruginata",-14.4886111,-48.6063889,"Miconia ferruginata"
"7486","Miconia albicans",-8.566667,-47.75,"Miconia albicans"
"7487","Miconia albicans",-13.266944,-41.738833,"Miconia albicans"
"7488","Qualea cordata",-14.213889,-42.537222,"Qualea cordata"
"7489","Vochysia elliptica",-18.530556,-43.895833,"Vochysia elliptica"
"7490","Miconia albicans",-18.067222,-39.664444,"Miconia albicans"
"7491","Miconia albicans",-11.393056,-40.536667,"Miconia albicans"
"7492","Psittacanthus robustus",-13.595278,-41.834722,"Psittacanthus robustus"
"7493","Qualea multiflora",-17.900278,-51.711944,"Qualea multiflora"
"7494","Salvertia convallariodora",-14.6,-56.583333,"Salvertia convallariodora"
"7495","Miconia albicans",-14.9,-39.033333,"Miconia albicans"
"7496","Vochysia elliptica",-18,-44,"Vochysia elliptica"
"7497","Qualea parviflora",-7.465,-38.734722,"Qualea parviflora"
"7498","Miconia albicans",-12.5,-38.483333,"Miconia albicans"
"7499","Qualea cordata",-14.747222,-42.574167,"Qualea cordata"
"7500","Qualea multiflora",-15.8325,-48.824722,"Qualea multiflora"
"7501","Miconia albicans",-11.557778,-37.5125,"Miconia albicans"
"7502","Psittacanthus robustus",-13.35,-41.933333,"Psittacanthus robustus"
"7503","Miconia albicans",-9.626997,-36.555544,"Miconia albicans"
"7504","Qualea multiflora",-14.563611,-48.506666,"Qualea multiflora"
"7505","Qualea grandiflora",-21.116389,-56.521389,"Qualea grandiflora"
"7506","Miconia albicans",-12.703464,-44.007833,"Miconia albicans"
"7507","Qualea multiflora",-16.515833,-48.023611,"Qualea multiflora"
"7508","Qualea parviflora",-14.6,-56.25,"Qualea parviflora"
"7509","Miconia albicans",-9.334444,-47.866389,"Miconia albicans"
"7510","Miconia albicans",-12.096389,-38.368333,"Miconia albicans"
"7511","Qualea multiflora",-15.82275,-48.993361,"Qualea multiflora"
"7512","Miconia albicans",-12.666667,-39.1,"Miconia albicans"
"7513","Qualea multiflora",-14.95,-49.3666667,"Qualea multiflora"
"7514","Qualea parviflora",-18.664167,-55.283333,"Qualea parviflora"
"7515","Miconia albicans",-7.751478,-34.977139,"Miconia albicans"
"7516","Qualea parviflora",-15.8125,-48.76,"Qualea parviflora"
"7517","Qualea cordata",-13.3,-41.883333,"Qualea cordata"
"7518","Qualea parviflora",-20.668472,-54.426944,"Qualea parviflora"
"7519","Miconia albicans",-14.783333,-39.033333,"Miconia albicans"
"7520","Qualea parviflora",-18.667222,-55.179444,"Qualea parviflora"
"7521","Miconia albicans",-22.0216,-48.4672,"Miconia albicans"
"7522","Qualea multiflora",-17.82,-49.14,"Qualea multiflora"
"7523","Vochysia elliptica",-19.9208,-43.9378,"Vochysia elliptica"
"7524","Qualea grandiflora",-21.748139,-53.9045,"Qualea grandiflora"
"7525","Qualea cordata",-10.8339,-52.8731,"Qualea cordata"
"7526","Qualea parviflora",-18.733333,-56.166667,"Qualea parviflora"
"7527","Miconia albicans",-10.17,-48.19,"Miconia albicans"
"7528","Miconia albicans",-12.995834,-41.341059,"Miconia albicans"
"7529","Miconia albicans",-10.342222,-46.550278,"Miconia albicans"
"7530","Miconia albicans",-16.383333,-39.133333,"Miconia albicans"
"7531","Qualea parviflora",-14.633333,-52.233333,"Qualea parviflora"
"7532","Qualea parviflora",-23,-57,"Qualea parviflora"
"7533","Miconia albicans",-12.5,-38.483333,"Miconia albicans"
"7534","Vochysia elliptica",-19.166667,-43.7,"Vochysia elliptica"
"7535","Qualea parviflora",-15.583333,-56.083333,"Qualea parviflora"
"7536","Miconia albicans",-16.419167,-39.202222,"Miconia albicans"
"7537","Qualea multiflora",-13.680833,-47.131389,"Qualea multiflora"
"7538","Qualea grandiflora",-16.341666,-43.025277,"Qualea grandiflora"
"7539","Qualea parviflora",-18.953611,-54.933333,"Qualea parviflora"
"7540","Qualea cordata",-14.213889,-42.537222,"Qualea cordata"
"7541","Qualea multiflora",-17.900278,-51.711944,"Qualea multiflora"
"7542","Miconia albicans",-12.01,-44,"Miconia albicans"
"7543","Qualea multiflora",-16.454722,-47.806111,"Qualea multiflora"
"7544","Miconia albicans",-22.67,-56.08,"Miconia albicans"
"7545","Salvertia convallariodora",-17.560833,-43.538889,"Salvertia convallariodora"
"7546","Miconia albicans",-12.845,-39.489444,"Miconia albicans"
"7547","Campomanesia adamantium",-10.8339,-52.8731,"Campomanesia adamantium"
"7548","Qualea grandiflora",-20.443889,-55.633333,"Qualea grandiflora"
"7549","Qualea cordata",-12.45,-41.466667,"Qualea cordata"
"7550","Miconia albicans",-7.706258,-34.985711,"Miconia albicans"
"7551","Qualea grandiflora",-14.935833,-44.628889,"Qualea grandiflora"
"7552","Vochysia elliptica",-15.903889,-42.770278,"Vochysia elliptica"
"7553","Qualea grandiflora",-19.25,-57.616667,"Qualea grandiflora"
"7554","Qualea parviflora",-19.10975,-55.503694,"Qualea parviflora"
"7555","Qualea grandiflora",-14.70583,-47.52444,"Qualea grandiflora"
"7556","Miconia albicans",-22.8,-56.5666667,"Miconia albicans"
"7557","Miconia albicans",-9.616667,-35.921667,"Miconia albicans"
"7558","Qualea multiflora",-18.439444,-51.995278,"Qualea multiflora"
"7559","Qualea multiflora",-12.816667,-56.433333,"Qualea multiflora"
"7560","Qualea multiflora",-15.819722,-48.877222,"Qualea multiflora"
"7561","Qualea grandiflora",-18.190322,-43.895797,"Qualea grandiflora"
"7562","Miconia albicans",-10.8,-48.333333,"Miconia albicans"
"7563","Miconia albicans",-15.333333,-38.983333,"Miconia albicans"
"7564","Qualea multiflora",-17.533333,-52.583333,"Qualea multiflora"
"7565","Miconia albicans",-11.175833,-40.498056,"Miconia albicans"
"7566","Qualea grandiflora",-19.349167,-43.616806,"Qualea grandiflora"
"7567","Vochysia elliptica",-18,-44,"Vochysia elliptica"
"7568","Qualea parviflora",-19.25,-57.616667,"Qualea parviflora"
"7569","Qualea grandiflora",-22.116667,-56.816667,"Qualea grandiflora"
"7570","Miconia albicans",-10.116111,-36.231389,"Miconia albicans"
"7571","Vochysia elliptica",-16.468808,-42.891992,"Vochysia elliptica"
"7572","Qualea grandiflora",-18.718333,-57.551944,"Qualea grandiflora"
"7573","Miconia albicans",-9.254722,-35.8925,"Miconia albicans"
"7574","Miconia albicans",-7.795833,-35.022222,"Miconia albicans"
"7575","Miconia albicans",-7.606111,-34.820556,"Miconia albicans"
"7576","Miconia albicans",-12.01,-44,"Miconia albicans"
"7577","Miconia albicans",-11.111111,-46.772778,"Miconia albicans"
"7578","Qualea multiflora",-13.833333,-48.333333,"Qualea multiflora"
"7579","Miconia albicans",-13.240556,-47.686389,"Miconia albicans"
"7580","Salvertia convallariodora",-5.873846,-46.157788,"Salvertia convallariodora"
"7581","Qualea grandiflora",-20.366944,-55.733333,"Qualea grandiflora"
"7582","Qualea multiflora",-14.698333,-48.423333,"Qualea multiflora"
"7583","Vochysia elliptica",-19.356639,-43.618972,"Vochysia elliptica"
"7584","Miconia albicans",2.81667,-59.15,"Miconia albicans"
"7585","Miconia albicans",-7.703333,-34.969722,"Miconia albicans"
"7586","Qualea multiflora",-15.7833333,-49.1333333,"Qualea multiflora"
"7587","Campomanesia adamantium",-10.8339,-52.8731,"Campomanesia adamantium"
"7588","Salvertia convallariodora",-19.455278,-43.882778,"Salvertia convallariodora"
"7589","Qualea multiflora",-13.845278,-46.982222,"Qualea multiflora"
"7590","Miconia albicans",-11.393056,-40.536667,"Miconia albicans"
"7591","Miconia albicans",13.23333,-86.85,"Miconia albicans"
"7592","Qualea cordata",-10.8339,-52.8731,"Qualea cordata"
"7593","Qualea grandiflora",-19.354722,-43.614444,"Qualea grandiflora"
"7594","Vochysia elliptica",-19.383333,-43.744444,"Vochysia elliptica"
"7595","Qualea cordata",-10.8339,-52.8731,"Qualea cordata"
"7596","Qualea parviflora",-14.75,-52.333333,"Qualea parviflora"
"7597","Qualea cordata",-13,-41.366667,"Qualea cordata"
"7598","Qualea cordata",-13.459167,-41.873333,"Qualea cordata"
"7599","Miconia albicans",-11.452222,-40.523333,"Miconia albicans"
"7600","Miconia albicans",-15.666667,-38.983333,"Miconia albicans"
"7601","Qualea parviflora",-17.994722,-57.486944,"Qualea parviflora"
"7602","Miconia albicans",-15.021667,-38.999167,"Miconia albicans"
"7603","Miconia albicans",-11.8,-37.6,"Miconia albicans"
"7604","Miconia albicans",-12.34,-41.143056,"Miconia albicans"
"7605","Miconia albicans",-13.583333,-41.3,"Miconia albicans"
"7606","Miconia albicans",15.9025,-85.95083,"Miconia albicans"
"7607","Qualea multiflora",-15.783333,-49.133333,"Qualea multiflora"
"7608","Qualea dichotoma",-22.1105,-49.0044,"Qualea dichotoma"
"7609","Qualea grandiflora",-15.483056,-44.405833,"Qualea grandiflora"
"7610","Qualea cordata",-14.566389,-42.564167,"Qualea cordata"
"7611","Salvertia convallariodora",-7.516667,-63.166667,"Salvertia convallariodora"
"7612","Miconia albicans",-7.848611,-34.989167,"Miconia albicans"
"7613","Qualea grandiflora",-21.261111,-52.983333,"Qualea grandiflora"
"7614","Salvertia convallariodora",-7.155833,-45.35,"Salvertia convallariodora"
"7615","Qualea grandiflora",-18.442061,-44.327133,"Qualea grandiflora"
"7616","Qualea parviflora",-7.265833,-39.513889,"Qualea parviflora"
"7617","Salvertia convallariodora",-17.768056,-46.161389,"Salvertia convallariodora"
"7618","Miconia albicans",6.63333,-63.48333,"Miconia albicans"
"7619","Qualea multiflora",-16.49611,-49.42639,"Qualea multiflora"
"7620","Campomanesia adamantium",-10.8339,-52.8731,"Campomanesia adamantium"
"7621","Qualea parviflora",-7.4,-45.666667,"Qualea parviflora"
"7622","Miconia albicans",-13.266944,-41.738889,"Miconia albicans"
"7623","Vochysia elliptica",-18,-44,"Vochysia elliptica"
"7624","Miconia albicans",16.915,-98.7388889,"Miconia albicans"
"7625","Qualea parviflora",-2.599917,-44.276111,"Qualea parviflora"
"7626","Qualea grandiflora",-18.583333,-45.366667,"Qualea grandiflora"
"7627","Qualea grandiflora",-16.694444,-46.469444,"Qualea grandiflora"
"7628","Miconia ferruginata",-17.7528,-44.1822,"Miconia ferruginata"
"7629","Psittacanthus robustus",-13.595556,-41.819722,"Psittacanthus robustus"
"7630","Miconia albicans",-9.617778,-35.921667,"Miconia albicans"
"7631","Qualea parviflora",-17.745833,-57.695,"Qualea parviflora"
"7632","Qualea cordata",-10.8339,-52.8731,"Qualea cordata"
"7633","Miconia albicans",-10.733333,-48.153056,"Miconia albicans"
"7634","Miconia albicans",5.7666667,-61.35,"Miconia albicans"
"7635","Qualea multiflora",-15.409167,-47.456389,"Qualea multiflora"
"7636","Miconia albicans",-9.785278,-35.916667,"Miconia albicans"
"7637","Miconia albicans",-7.941667,-34.941667,"Miconia albicans"
"7638","Qualea parviflora",-19.245833,-57.55,"Qualea parviflora"
"7639","Miconia albicans",4.71,-59.84611,"Miconia albicans"
"7640","Qualea parviflora",-21.612972,-53.599222,"Qualea parviflora"
"7641","Miconia albicans",-13.533333,-41.9,"Miconia albicans"
"7642","Qualea grandiflora",-15.926389,-46.144722,"Qualea grandiflora"
"7643","Miconia albicans",-14.552778,-42.557778,"Miconia albicans"
"7644","Qualea multiflora",-13.583333,-48.233333,"Qualea multiflora"
"7645","Qualea multiflora",-17.998889,-49.605,"Qualea multiflora"
"7646","Miconia albicans",-10.124994,-36.17615,"Miconia albicans"
"7647","Psittacanthus robustus",-12.375556,-37.980833,"Psittacanthus robustus"
"7648","Campomanesia adamantium",-10.8339,-52.8731,"Campomanesia adamantium"
"7649","Salvertia convallariodora",-19.170556,-43.713056,"Salvertia convallariodora"
"7650","Miconia albicans",-13.533333,-41.9,"Miconia albicans"
"7651","Qualea multiflora",-17.633889,-52.405556,"Qualea multiflora"
"7652","Qualea cordata",-13.316667,-41.933333,"Qualea cordata"
"7653","Vochysia elliptica",-15.26416,-45.48467,"Vochysia elliptica"
"7654","Miconia albicans",3.066667,-59.466667,"Miconia albicans"
"7655","Miconia albicans",-13.573333,-41.824444,"Miconia albicans"
"7656","Qualea parviflora",-3.656944,-40.988028,"Qualea parviflora"
"7657","Miconia albicans",-10.116111,-36.231389,"Miconia albicans"
"7658","Miconia albicans",-12.383333,-37.883333,"Miconia albicans"
"7659","Qualea grandiflora",-18.138889,-43.649167,"Qualea grandiflora"
"7660","Vochysia elliptica",-15.436944,-42.51,"Vochysia elliptica"
"7661","Miconia ferruginata",-14.488611,-48.557222,"Miconia ferruginata"
"7662","Miconia albicans",-9.334444,-47.866389,"Miconia albicans"
"7663","Qualea grandiflora",-17.25,-45.2,"Qualea grandiflora"
"7664","Miconia albicans",-14.9,-39.033333,"Miconia albicans"
"7665","Miconia albicans",-10.395,-40.214444,"Miconia albicans"
"7666","Qualea multiflora",-14.0219,-49.2002,"Qualea multiflora"
"7667","Miconia albicans",16.8052,-98.68838,"Miconia albicans"
"7668","Miconia albicans",-14.973083,-39.009667,"Miconia albicans"
"7669","Qualea parviflora",-6.852778,-38.870556,"Qualea parviflora"
"7670","Qualea cordata",-12.459722,-41.440278,"Qualea cordata"
